param_count_b,architecture_type,precision,model_size_gb,input_tokens,output_tokens,context_length_used,batch_size,kv_cache_gb,device_type,compute_tflops,memory_bandwidth_gbs,vram_or_ram_gb,hw_class,framework,roofline_prefill_ms_per_token,roofline_decode_ms_per_token,available_ram_gb,ram_pressure_ratio,decode_ms_per_token,prefill_ms_per_token,sample_weight,source
3.8,dense,bf16,7.6,128,256,8192,1,0.5105254399999999,gpu,61.45441658541971,651.007720433815,24.0,consumer_flagship,ollama,0.27481977418846476,17.797738107567735,15.468244151567546,2.035295283100993,20.992738886034072,0.26293516366738834,1.0,synthetic
1.5,dense,bf16,3.0,128,256,2048,1,0.050380799999999996,gpu,153.9548561368402,900.3770492207376,40.0,datacenter_low,mlx,0.055674947750982286,5.646487773538982,12.02172015176055,4.00724005058685,7.533874349282336,0.07890955909963815,1.0,synthetic
1.5,dense,Q8_0,1.59,128,256,512,1,0.012595199999999999,apple,16.990505227207663,438.7705034808256,64.0,apple_max,transformers,0.3531384099392129,4.869957262506317,5.07823607808036,3.193859168604,4.825251815271608,0.29635900298030265,1.0,synthetic
7.0,dense,Q3_K_M,3.4299999999999997,128,256,2048,1,0.2351104,cpu,0.14145662494908606,37.8393990737752,8.0,cpu_low,ollama,329.9008914107997,176.1084280941316,16.93660459711293,4.937785596825927,131.8606820902537,182.0973326704857,1.0,synthetic
2.0,dense,Q4_K_M,1.26,128,256,8192,1,0.2686976,gpu,56.97834300761682,788.6684826661333,24.0,consumer_flagship,ollama,0.15600469265490277,2.769038908342181,5.658091613814882,4.490548899853081,4.949650864205919,0.13957039162805338,1.0,synthetic
0.5,dense,Q3_K_M,0.245,128,256,512,1,0.0041984,cpu,0.14372083631171648,37.598460381173375,8.0,cpu_low,vllm,23.19311116520125,12.050706209950928,1.1702640514104679,4.776587964940685,7.767171656996145,15.849857803076146,1.0,synthetic
0.5,dense,fp32,2.0,128,256,2048,1,0.0167936,cpu,1.0986789673579036,67.79135976644297,16.0,cpu_modern,llama.cpp,1.8203679686429128,39.66667939096908,4.591944260396854,2.295972130198427,37.99245231181027,1.3742296421721674,1.0,synthetic
1.5,moe,Q3_K_M,0.735,128,256,512,1,0.012595199999999999,gpu,25.8931982145334,312.587618762482,8.0,consumer_mid,ollama,0.2896513570034922,3.6794370362198956,2.1680949482498857,2.9497890452379396,3.4718631666359734,0.290569182020559,1.0,synthetic
13.0,dense,Q6_K,10.66,128,256,512,1,0.10915839999999999,cpu,1.0531572171017967,76.43225718284963,16.0,cpu_modern,llama.cpp,49.375344113483635,187.86410863564822,48.36312907767831,4.536878900345057,168.93008441262626,47.461731615329946,1.0,synthetic
30.0,dense,Q4_K_M,18.9,128,256,2048,1,1.0076159999999998,apple,30.33099791354884,876.9505744205687,128.0,apple_ultra,transformers,3.596680511529699,28.376194424003945,89.28557748823542,4.724104629007165,35.35020204174633,2.7076039734199666,1.0,synthetic
2.0,dense,fp32,8.0,128,256,16384,1,0.5373952,cpu,0.1381059201448819,43.103138549879795,8.0,cpu_low,transformers,96.5442561719716,360.12543980549685,28.77066721208809,3.596333401511011,369.26880412040634,90.54209562968592,1.0,synthetic
0.5,dense,fp32,2.0,128,256,512,1,0.0041984,cpu,0.9933631231368192,70.42930900045455,16.0,cpu_modern,mlx,2.0133624385858475,37.94250676683604,7.317050775908609,3.6585253879543047,30.233373781494457,2.413404523680528,1.0,synthetic
7.0,dense,bf16,14.0,128,256,512,1,0.0587776,gpu,648.1815262384526,2841.716034836017,80.0,datacenter,llama.cpp,0.043197775417158954,6.5963792899108915,37.77467015854225,2.6981907256101607,5.829729018626255,0.027693353446273102,1.0,synthetic
7.0,dense,bf16,14.0,128,256,4096,1,0.4702208,gpu,64.83130726024132,778.2177598842932,24.0,consumer_flagship,transformers,0.47987789273208786,26.562930153474667,31.738133475272544,2.267009533948039,31.07602883689815,0.7907044270711577,1.0,synthetic
7.0,moe,fp16,14.0,128,256,8192,1,0.9404416,apple,8.46558106013426,134.98864279399228,32.0,apple_pro,llama.cpp,3.675011897011793,158.11321277281485,45.51604658947784,3.251146184962703,133.1074638493128,4.656422304506535,1.0,synthetic
1.0,dense,Q8_0,1.06,128,256,4096,1,0.0671744,gpu,8.596269546258405,221.5288348804914,6.0,consumer_low,ollama,0.7755302030481798,9.251201998627392,2.571755918028938,2.4261848283291867,9.682092548900089,0.5683618921046193,1.0,synthetic
3.8,dense,fp16,7.6,128,256,512,1,0.03190783999999999,cpu,1.0614387508396559,86.13300006438485,16.0,cpu_modern,mlx,14.320185680027201,118.14144535071902,36.34524067180698,4.782268509448286,104.02574992488896,6.1912933588865355,1.0,synthetic
13.0,dense,Q6_K,10.66,128,256,16384,1,3.4930687999999996,gpu,65.40933207866246,697.3956719904078,24.0,consumer_flagship,llama.cpp,0.8833262157193895,28.991676499196583,24.738130335283262,2.320650125261094,44.856724666508505,1.097178342590161,1.0,synthetic
70.0,dense,Q8_0,74.2,128,256,16384,1,18.808832,cpu,0.1644499737483682,37.657017916261545,8.0,cpu_low,transformers,2837.7424211738266,4490.715851392505,289.47921420232757,3.9013371186297516,3669.1680862157127,2633.6072864838316,1.0,synthetic
3.0,dense,Q4_K_M,1.8900000000000001,128,256,4096,1,0.20152319999999999,cpu,1.1140394060300924,85.73384085689824,16.0,cpu_modern,transformers,10.771611789534719,32.52738442751826,7.190780031172934,3.804645519139118,28.91595611711222,15.078510405480985,1.0,synthetic
1.0,dense,fp32,4.0,128,256,2048,1,0.0335872,apple,15.478426263185392,383.8030364846587,64.0,apple_max,llama.cpp,0.2584242048892132,14.012698586040601,13.57741047125001,3.3943526178125025,14.038469100513796,0.3406471529401639,1.0,synthetic
8.0,dense,Q4_K_M,5.04,128,256,512,1,0.0671744,gpu,74.70151804040697,698.6350764552494,24.0,consumer_flagship,ollama,0.4759683134728684,10.443167934810623,22.38793304106134,4.44205020655979,10.584834987787968,0.31972863969888493,1.0,synthetic
3.0,moe,bf16,6.0,128,256,512,1,0.025190399999999998,apple,16.245871471042264,434.62981181301654,64.0,apple_max,transformers,0.7386492021304987,18.48374635529179,27.517513545124167,4.5862522575206945,14.349495235430966,0.9552396153361761,1.0,synthetic
7.0,dense,Q6_K,5.739999999999999,128,256,4096,1,0.4702208,cpu,0.1677049559419319,34.87663906504569,8.0,cpu_low,vllm,278.26647342983154,323.74996123898313,22.611037905385068,3.939205209997399,332.58529568206507,375.41965823936584,1.0,synthetic
7.0,dense,Q3_K_M,3.4299999999999997,128,256,4096,1,0.4702208,apple,15.204132834601387,346.1447619028395,64.0,apple_max,llama.cpp,1.8416045363848657,15.023466977841162,13.524926379591463,3.943127224370689,15.161638053209264,3.0540395855090785,1.0,synthetic
2.0,dense,Q5_K_M,1.46,128,256,8192,1,0.2686976,apple,8.006335531941284,149.63150950451052,32.0,apple_pro,mlx,1.1102318724248639,16.50433126136148,3.6157747907145263,2.4765580758318673,14.418740187483673,0.872950619434557,1.0,synthetic
8.0,dense,Q4_0,4.72,128,256,16384,1,2.1495808,gpu,636.0899220813219,2854.7330353152283,80.0,datacenter,llama.cpp,0.05030735260715058,3.2085105519000843,17.802749553578362,3.771768973215755,2.850591312367815,0.04064026148858742,1.0,synthetic
7.0,dense,Q4_0,4.13,128,256,16384,1,1.8808832,apple,3.0991607186129775,60.94107224677411,16.0,apple_base,llama.cpp,11.293380104425228,151.74515764897995,11.20036635508621,2.711953112611673,177.31689995941278,13.690185867183414,1.0,synthetic
3.8,dense,fp32,15.2,128,256,2048,1,0.12763135999999997,gpu,8.429399017223743,226.27927192756977,6.0,consumer_low,ollama,3.0053546262989657,123.15940570758916,34.149834900883384,2.2466996645318016,141.00251815881245,3.9263754987220705,1.0,synthetic
1.5,dense,fp16,3.0,128,256,512,1,0.012595199999999999,gpu,146.32188364061588,916.0115054607433,40.0,datacenter_low,transformers,0.05857926619152218,5.481363465488896,11.409232897398208,3.8030776324660693,5.187083993639122,0.03927457183679457,1.0,synthetic
1.5,dense,Q8_0,1.59,128,256,8192,1,0.20152319999999999,apple,25.60175110893473,867.4267565481168,128.0,apple_ultra,llama.cpp,0.2130536083776659,2.5816635042612712,7.180394626929021,4.5159714634773716,2.293149215865123,0.28034496440766765,1.0,synthetic
7.0,dense,int8,7.0,128,256,2048,1,0.2351104,gpu,616.7510788816331,2753.2968239669917,80.0,datacenter,llama.cpp,0.04539919095200117,3.5037318834252646,33.06570260866949,4.723671801238498,3.1445452143812727,0.08746279207212788,1.0,synthetic
1.0,dense,bf16,2.0,128,256,8192,1,0.1343488,cpu,0.1438435138240882,35.94799407480148,8.0,cpu_low,ollama,46.34666165635797,107.95134142236871,6.06656827730313,3.033284138651565,49.52697008249243,47.07522595362668,1.0,synthetic
3.8,dense,fp32,15.2,128,256,512,1,0.03190783999999999,gpu,68.7779553246174,754.5079851219208,24.0,consumer_flagship,mlx,0.24555671667145246,28.839811866723945,48.37817553860598,3.1827747064872356,36.244080815020375,0.18262120544601687,1.0,synthetic
1.5,dense,fp32,6.0,128,256,2048,1,0.050380799999999996,apple,3.1593737747559976,67.5100264831241,16.0,apple_base,transformers,2.3738881609787477,137.8799363406116,18.6657631581094,3.1109605263515667,91.60295561484197,2.189752491037704,1.0,synthetic
1.0,dense,fp32,4.0,128,256,16384,1,0.2686976,gpu,7.704637828127866,201.43959004788005,6.0,consumer_low,vllm,0.8652796945663291,38.529011907696955,19.688374699664767,4.922093674916192,89.63601956994057,1.0599797084150067,1.0,synthetic
8.0,dense,bf16,16.0,128,256,16384,1,2.1495808,cpu,0.16851543015546777,34.50293120636284,8.0,cpu_low,transformers,316.4893166407933,956.4183872034699,49.305580056879094,3.0815987535549434,727.1593049007737,179.51478002827378,1.0,synthetic
3.8,dense,Q4_K_M,2.3939999999999997,128,256,512,1,0.03190783999999999,apple,16.34323183621761,402.88452038411043,64.0,apple_max,transformers,0.9300486068071228,8.028463797970817,10.576175997829104,4.417784460246076,10.627186558773397,0.9962171935843426,1.0,synthetic
70.0,dense,fp32,280.0,128,256,16384,1,18.808832,cpu,0.35586538273843593,47.887846885129065,16.0,cpu_older,llama.cpp,983.5179733041159,9599.635926153342,602.0158095578365,2.150056462706559,6195.662791169478,833.747313091965,1.0,synthetic
7.0,dense,Q5_K_M,5.109999999999999,128,256,8192,1,0.9404416,cpu,0.3984699472414541,43.04839518978117,16.0,cpu_older,mlx,87.83598422490729,216.2303995601052,22.016210987547947,4.308456161946761,266.5243311527481,63.761814137639064,1.0,synthetic
30.0,dense,Q4_0,17.7,128,256,4096,1,2.0152319999999997,gpu,23.085921392720685,302.6919808513315,8.0,consumer_mid,llama.cpp,6.497466462278482,100.20459104512392,52.490056329190104,2.965539905603961,104.59193604412737,7.748828756692761,1.0,synthetic
3.0,moe,fp16,6.0,128,256,16384,1,0.8060927999999999,cpu,0.13859150593095312,32.743745252326754,8.0,cpu_low,vllm,144.30898824321946,377.9260462252356,23.01899197301662,3.836498662169437,330.8491591691178,128.43029249393598,1.0,synthetic
2.0,dense,Q5_K_M,1.46,128,256,16384,1,0.5373952,cpu,0.13499455148672104,38.729815728421855,8.0,cpu_low,ollama,98.76941836904348,93.76826530312069,3.0735844767019875,2.105194847056156,62.079960736909726,123.17568295123024,1.0,synthetic
13.0,dense,Q3_K_M,6.37,128,256,512,1,0.10915839999999999,cpu,0.12917642462763881,32.94352126687393,8.0,cpu_low,vllm,670.9170571680563,357.5904319568159,27.957296553842053,4.388900557902991,288.1026877242017,943.2503163249806,1.0,synthetic
70.0,dense,Q5_K_M,51.1,128,256,8192,1,9.404416,apple,7.836158777222837,147.88491453734835,32.0,apple_pro,llama.cpp,39.70199174822872,584.4739490191264,144.1279893316941,2.820508597489121,926.3130529164245,41.051140243964525,1.0,synthetic
70.0,dense,Q5_K_M,51.1,128,256,2048,1,2.351104,gpu,39.89142921870261,508.4086002787191,12.0,consumer_high,transformers,8.161687904533446,154.60903820822432,201.37693038810892,3.940840125011916,131.96044485121854,4.607014404501184,1.0,synthetic
3.8,dense,Q3_K_M,1.8619999999999999,128,256,4096,1,0.25526271999999994,cpu,0.9982377223423811,79.57122394600341,16.0,cpu_modern,ollama,15.226833909194447,35.477862724792104,7.667361946537109,4.11780985313486,53.81741958614375,16.696941742093777,1.0,synthetic
13.0,dense,fp16,26.0,128,256,512,1,0.10915839999999999,cpu,0.15153854513138784,40.46096280030382,8.0,cpu_low,llama.cpp,571.9116980536168,1173.2592060452064,84.1955196744059,3.238289218246381,1119.608075977409,779.6006960146859,1.0,synthetic
3.0,dense,int8,3.0,128,256,16384,1,0.8060927999999999,apple,29.140389528904276,819.8129208900784,128.0,apple_ultra,llama.cpp,0.3743632492719498,5.803294725868204,9.850565135643476,3.283521711881159,5.992679130120993,0.31351123260934366,1.0,synthetic
2.0,dense,Q8_0,2.12,128,256,512,1,0.0167936,cpu,0.379675954583145,39.46930056403748,16.0,cpu_older,mlx,26.338249444790964,83.28941030756611,4.904966353840515,2.313663374453073,66.46382561469247,59.17628585907797,1.0,synthetic
8.0,dense,fp32,32.0,128,256,512,1,0.0671744,apple,3.1012405563873746,72.85424365315994,16.0,apple_base,transformers,12.898064265803317,677.1618506727668,103.3091912213226,3.2284122256663315,727.328520857189,13.648411720953545,1.0,synthetic
0.5,dense,Q6_K,0.41,128,256,4096,1,0.0335872,gpu,28.398045764666023,388.370087533682,8.0,consumer_mid,vllm,0.08803422674635589,1.7571946657572084,1.3555289572374565,3.3061681883840404,1.4296013186563181,0.07593291071465577,1.0,synthetic
7.0,dense,Q6_K,5.739999999999999,128,256,2048,1,0.2351104,gpu,43.67563255740555,511.3578957996806,12.0,consumer_high,ollama,0.745453188161398,17.183516928162817,20.260304908100604,3.5296698446168304,25.11665852752116,0.8677719186904617,1.0,synthetic
13.0,dense,fp16,26.0,128,256,16384,1,3.4930687999999996,apple,13.221701884233445,442.99496026637274,64.0,apple_max,llama.cpp,3.9329278829080785,88.76871129569459,55.633235482750244,2.1397398262596248,85.28645215063882,3.6559686042767447,1.0,synthetic
7.0,dense,Q4_K_M,4.41,128,256,16384,1,1.8808832,apple,28.661416487775856,884.07169677723,128.0,apple_ultra,ollama,0.8881119139872887,8.894758229073227,16.629656719326583,3.7708972152667988,10.71942922674805,0.8580376990335519,1.0,synthetic
70.0,moe,Q4_K_M,44.1,128,256,512,1,0.587776,cpu,0.15585032109509353,42.379229203592864,8.0,cpu_low,ollama,2994.3259878298586,1917.2246250126107,208.05743890945146,4.7178557575839335,1504.27461858258,1995.4296563632327,1.0,synthetic
2.0,dense,bf16,4.0,128,256,2048,1,0.0671744,gpu,10.08260143930466,228.58896657205224,6.0,consumer_low,mlx,1.322410036100054,32.350041458031846,19.889616271351255,4.972404067837814,29.726863781864612,1.903716941876444,1.0,synthetic
30.0,dense,Q4_0,17.7,128,256,4096,1,2.0152319999999997,apple,14.875264339479605,406.46032990026646,64.0,apple_max,vllm,8.067083532862991,64.67291901881313,39.383672920213954,2.2250662666787546,39.32482442133581,8.912948177243369,1.0,synthetic
3.0,dense,Q6_K,2.46,128,256,16384,1,0.8060927999999999,gpu,50.34129161042589,545.401371878943,12.0,consumer_high,vllm,0.2771777982987468,8.806500853695894,9.538748395453503,3.8775399981518306,9.675325717904819,0.23927310994258888,1.0,synthetic
70.0,moe,Q5_K_M,51.1,128,256,2048,1,2.351104,apple,14.591147045629299,370.48253789146753,64.0,apple_max,llama.cpp,19.18971819860266,192.3657159991292,186.1685281216187,3.6432197284074106,214.13114315382992,24.179706423379688,1.0,synthetic
1.0,dense,bf16,2.0,128,256,16384,1,0.2686976,apple,3.0986116805086175,59.657750114476485,16.0,apple_base,vllm,1.6136258800842322,58.50545810565268,5.250302074052952,2.625151037026476,41.332696336790555,1.5573431480414412,1.0,synthetic
1.5,dense,Q8_0,1.59,128,256,16384,1,0.40304639999999997,cpu,0.419356475474424,50.55195804976289,16.0,cpu_older,ollama,17.88454558026114,60.654925131700466,6.274522890618841,3.9462408117099628,43.56649733291611,15.692243156401497,1.0,synthetic
3.8,dense,bf16,7.6,128,256,4096,1,0.25526271999999994,gpu,166.7034170857643,967.0460763030725,40.0,datacenter_low,llama.cpp,0.13025699229137164,13.53824275197231,32.34277837161755,4.255628733107573,13.908704348248358,0.18060478860451692,1.0,synthetic
3.8,dense,Q6_K,3.1159999999999997,128,256,512,1,0.03190783999999999,apple,2.676058103423043,64.90480215340911,16.0,apple_base,ollama,7.099995316131742,74.61597567179648,14.917005815680787,4.787229080770471,79.4205380110444,3.413994180987134,1.0,synthetic
8.0,dense,Q8_0,8.48,128,256,8192,1,1.0747904,apple,30.03180213779961,712.2861181494043,128.0,apple_ultra,transformers,0.9686701103525764,16.767823625470147,24.356523948258747,2.872231597672022,14.93350575507719,0.7037177175123085,1.0,synthetic
70.0,dense,bf16,140.0,128,256,512,1,0.587776,gpu,155.1646928920318,1008.749532896427,40.0,datacenter_low,mlx,2.5779060464375863,232.28061313418024,632.0268645884564,4.51447760420326,238.2673264146398,2.8260549250002827,1.0,synthetic
3.0,moe,Q5_K_M,2.19,128,256,8192,1,0.40304639999999997,gpu,45.34022970311576,456.249042029006,12.0,consumer_high,mlx,0.30775072079385923,8.35794309277549,9.257946196883065,4.227372692640669,16.226465370918888,0.4397100764367461,1.0,synthetic
8.0,moe,Q6_K,6.56,128,256,16384,1,2.1495808,cpu,0.1373947345368307,36.88293560163915,8.0,cpu_low,mlx,388.17596258782777,429.34764264918465,21.85683681922983,3.331834880980157,474.0180977304454,374.7679922420397,1.0,synthetic
1.0,dense,Q5_K_M,0.73,128,256,16384,1,0.2686976,gpu,48.44376855852497,537.6217072061659,12.0,consumer_high,vllm,0.09601158062421587,2.7317962081714597,3.4185233363678393,4.682908679955944,3.0914705154849322,0.05916152869777862,1.0,synthetic
0.5,dense,Q3_K_M,0.245,128,256,512,1,0.0041984,apple,7.940474526696678,170.03028783041455,32.0,apple_pro,llama.cpp,0.27986012860451687,2.093731174770348,0.7710379794687825,3.1470937937501327,2.219793116217591,0.39694082034251055,1.0,synthetic
0.5,dense,bf16,1.0,128,256,512,1,0.0041984,gpu,791.2571952340891,2449.0878817119205,80.0,datacenter,transformers,0.002527623144593726,0.5467060655512626,3.694454941880591,3.694454941880591,0.3072002835791919,0.00416025746866687,1.0,synthetic
7.0,moe,fp16,14.0,128,256,2048,1,0.2351104,apple,2.9734545710930944,58.778538195021305,16.0,apple_base,vllm,11.770820492856354,372.5878614655451,52.73563323730865,3.766830945522046,359.19043664383736,15.919534521245389,1.0,synthetic
1.0,dense,Q6_K,0.82,128,256,8192,1,0.1343488,apple,7.134050726619169,127.65245315921877,32.0,apple_pro,vllm,0.6229903058946527,10.680213304408168,1.884018544077681,2.2975835903386357,13.100520696220372,0.45914561370365237,1.0,synthetic
1.0,moe,fp16,2.0,128,256,2048,1,0.0335872,gpu,168.39993481739106,823.0560937261698,40.0,datacenter_low,ollama,0.03393282616458345,4.117959912860595,4.083890277828188,2.041945138914094,3.5890109596129305,0.029118208037869114,1.0,synthetic
7.0,dense,int8,7.0,128,256,8192,1,0.9404416,gpu,70.30020663532557,778.7572515615042,24.0,consumer_flagship,transformers,0.4425465101759446,14.56614108858044,19.990837935758474,2.855833990822639,10.786571992147202,0.5049861421883897,1.0,synthetic
30.0,dense,Q4_K_M,18.9,128,256,2048,1,1.0076159999999998,gpu,44.675010414427,568.1518927434951,12.0,consumer_high,vllm,3.1233318677832895,51.5283082856334,62.71671426070858,3.318344669878761,63.418515766697865,2.38014443863616,1.0,synthetic
0.5,dense,Q4_0,0.295,128,256,2048,1,0.0167936,gpu,140.903130676201,888.0973029959707,40.0,datacenter_low,vllm,0.020277355396088714,0.5851340818702585,0.6504883087316523,2.205045114344584,0.7172738482944125,0.01535209136876073,1.0,synthetic
3.8,dense,Q3_K_M,1.8619999999999999,128,256,512,1,0.03190783999999999,gpu,10.228766101647352,181.5808991243419,6.0,consumer_low,mlx,2.476675395799047,18.963827234063874,9.13046553591879,4.903579772244248,19.72608702876642,2.6258472932104513,1.0,synthetic
3.8,dense,Q5_K_M,2.774,128,256,8192,1,0.5105254399999999,cpu,0.39734687931349,48.069863466920346,16.0,cpu_older,llama.cpp,47.81716175253965,105.12024992573158,9.23527791387216,3.3292277988003462,78.96128060744672,41.5430536293203,1.0,synthetic
70.0,dense,Q5_K_M,51.1,128,256,4096,1,4.702208,cpu,0.3598898818466146,51.507602407616176,16.0,cpu_older,transformers,972.5197002042149,1666.7355255607204,198.2369090104468,3.8793915657621683,1746.9742255548344,753.3547164266852,1.0,synthetic
1.5,dense,fp16,3.0,128,256,4096,1,0.10076159999999999,cpu,1.0114238628622163,80.53676280680064,16.0,cpu_modern,vllm,5.93223100651459,51.33492650949822,8.584913140146254,2.8616377133820845,53.20468205746348,4.396955846672431,1.0,synthetic
8.0,dense,Q5_K_M,5.84,128,256,16384,1,2.1495808,apple,16.980792284854754,431.448598412767,64.0,apple_max,llama.cpp,1.884482152728583,24.690715045059637,11.87542836970327,2.0334637619354914,19.7864787677242,1.5623680914446159,1.0,synthetic
1.5,dense,fp32,6.0,128,256,512,1,0.012595199999999999,gpu,23.06744297684741,368.771478269645,8.0,consumer_mid,vllm,0.3251335662790056,25.08368191852075,27.980726069369975,4.663454344894996,25.416234554125158,0.20279323919635298,1.0,synthetic
3.0,moe,bf16,6.0,128,256,2048,1,0.10076159999999999,apple,28.569439154827506,774.7109767774476,128.0,apple_ultra,transformers,0.38184476950950397,9.843609073052695,15.186745939078314,2.531124323179719,8.159801866348351,0.19961778707319536,1.0,synthetic
8.0,dense,Q4_0,4.72,128,256,2048,1,0.2686976,gpu,156.03003453371946,863.3212611582435,40.0,datacenter_low,vllm,0.2929838851276192,9.630825017381316,18.084866403544986,3.8315394922764803,10.74034422276927,0.3506643442899758,1.0,synthetic
30.0,dense,Q5_K_M,21.9,128,256,512,1,0.25190399999999996,apple,14.388910001922822,365.1918198008181,64.0,apple_max,mlx,8.339756102718283,80.8776933067925,58.566077508252384,2.6742501145320725,79.36204935711548,13.22751814257106,1.0,synthetic
2.0,dense,fp16,4.0,128,256,16384,1,0.5373952,apple,2.7256571535360052,61.17417845182772,16.0,apple_base,mlx,3.66884000323627,114.11036775094506,14.31970716230237,3.5799267905755925,95.66075389421464,4.555367959484735,1.0,synthetic
3.8,moe,fp32,15.2,128,256,2048,1,0.12763135999999997,apple,7.883711266335335,153.58249046527277,32.0,apple_pro,vllm,2.142251069113484,142.57234768258022,49.84583754057222,3.2793314171429095,131.5532085992647,2.121477684515248,1.0,synthetic
3.8,dense,fp16,7.6,128,256,8192,1,0.5105254399999999,gpu,154.77870918408632,915.5964849564766,40.0,datacenter_low,transformers,0.14029245901294987,14.763646018849194,29.941000252200702,3.9396052963421977,11.581582294118205,0.15936051582586944,1.0,synthetic
8.0,dense,bf16,16.0,128,256,8192,1,1.0747904,cpu,0.36191819424925264,48.3820737394061,16.0,cpu_older,mlx,110.52221368139357,542.9471347007782,34.29754874749314,2.143596796718321,745.2183559485557,82.59076916344009,1.0,synthetic
2.0,dense,Q5_K_M,1.46,128,256,16384,1,0.5373952,gpu,8.751222069095466,212.30207133579998,6.0,consumer_low,llama.cpp,1.5235967306119884,17.10594538015345,5.682815230999602,3.892339199314796,20.300319699288917,1.2599068343328808,1.0,synthetic
3.8,moe,int8,3.8,128,256,2048,1,0.12763135999999997,gpu,9.236416784804454,191.21293125226023,6.0,consumer_low,mlx,2.7427663696392695,37.3465742118229,12.986068098629751,3.4173863417446713,69.86769711651284,2.3952190984240116,1.0,synthetic
3.8,dense,fp32,15.2,128,256,4096,1,0.25526271999999994,gpu,47.67722987319756,490.05453996604393,12.0,consumer_high,transformers,0.3707098472721271,46.379179613327565,30.664651859238113,2.0174113065288233,39.85624659968966,0.30677662197459377,1.0,synthetic
8.0,dense,Q4_K_M,5.04,128,256,8192,1,1.0747904,cpu,0.9402873146676017,82.53506243662508,16.0,cpu_modern,vllm,34.032151131712574,98.7829126915246,24.580745232695683,4.877131990614223,85.01604272124324,40.664990134182844,1.0,synthetic
7.0,moe,Q4_0,4.13,128,256,4096,1,0.4702208,gpu,700.5045866308266,2812.734061763877,80.0,datacenter,ollama,0.03997118724756659,2.1806639371682763,9.313690467982221,2.2551308639182133,2.82418383042024,0.05333586019182194,1.0,synthetic
7.0,dense,Q6_K,5.739999999999999,128,256,2048,1,0.2351104,gpu,137.39960071036188,767.3800049895076,40.0,datacenter_low,mlx,0.2911216611489282,12.97729582290784,25.026156326834688,4.3599575482290405,10.291909529511933,0.428491690635714,1.0,synthetic
7.0,dense,Q5_K_M,5.109999999999999,128,256,4096,1,0.4702208,gpu,666.1766061867754,2739.5003142241458,80.0,datacenter,vllm,0.04203089652197973,2.7159312088296534,15.445637351821745,3.0226296187518096,2.611329748455864,0.03984977934285824,1.0,synthetic
30.0,dense,fp16,60.0,128,256,512,1,0.25190399999999996,apple,14.588193249970228,381.8443373011574,64.0,apple_max,ollama,8.22583015893657,210.3890621183673,183.21906353492784,3.053651058915464,194.02388694746702,8.765670180089852,1.0,synthetic
30.0,dense,Q5_K_M,21.9,128,256,512,1,0.25190399999999996,cpu,0.44046879994185506,39.15176054303932,16.0,cpu_older,vllm,340.5462543994059,870.4551681712629,68.2667237585229,3.1172019981060686,816.3577046619787,292.59227202188544,1.0,synthetic
13.0,dense,fp16,26.0,128,256,8192,1,1.7465343999999998,apple,3.248752231787453,69.95690696718137,16.0,apple_base,mlx,20.00768152277258,610.189584568477,61.20236195608801,2.3539369983110774,837.4422199748437,24.756698538056813,1.0,synthetic
70.0,dense,Q8_0,74.2,128,256,8192,1,9.404416,cpu,0.4399851348292314,47.77586735643194,16.0,cpu_older,llama.cpp,795.4814203799027,2692.1997564576372,304.28819437453546,4.100919061651421,3405.7846878492646,841.2907238773994,1.0,synthetic
13.0,moe,Q5_K_M,9.49,128,256,512,1,0.10915839999999999,gpu,136.57649831839615,881.03125289043,40.0,datacenter_low,llama.cpp,0.5439128634894016,18.158944170080435,46.15853000536079,4.863912540080167,15.305328043946043,0.5424203991962379,1.0,synthetic
3.8,dense,Q4_K_M,2.3939999999999997,128,256,8192,1,0.5105254399999999,cpu,0.8885731782390636,81.34950759690379,16.0,cpu_modern,vllm,17.106075641538844,47.60570409173643,11.429536371657845,4.7742424275930855,42.45121646238383,17.137002967192256,1.0,synthetic
2.0,moe,Q4_0,1.18,128,256,4096,1,0.1343488,gpu,49.74979691905559,503.6386891855753,12.0,consumer_high,transformers,0.18698218198821012,3.8378026229052065,3.646409377189728,3.09017743829638,3.4422683522555153,0.17029131073760229,1.0,synthetic
3.0,moe,Q5_K_M,2.19,128,256,2048,1,0.10076159999999999,gpu,23.165712107845675,350.7025761056613,8.0,consumer_mid,ollama,0.64750869432241,10.049109574612343,10.226847037197944,4.669793167670294,10.240912486350357,0.7456914397932619,1.0,synthetic
0.5,dense,fp32,2.0,128,256,512,1,0.0041984,gpu,67.94213733116764,694.8017705833121,24.0,consumer_flagship,llama.cpp,0.032707570140022735,4.120802065637884,9.211769023062166,4.605884511531083,4.025189249851911,0.046363237260456984,1.0,synthetic
30.0,moe,Q6_K,24.599999999999998,128,256,4096,1,2.0152319999999997,gpu,656.2311216109107,2221.609805322241,80.0,datacenter,llama.cpp,0.18286240327253148,15.973541309992855,114.81501899077324,4.66727719474688,17.076070248556917,0.2532272557940703,1.0,synthetic
2.0,dense,Q4_0,1.18,128,256,8192,1,0.2686976,gpu,73.53763053635146,606.2619619780044,24.0,consumer_flagship,llama.cpp,0.12087537800792879,3.413653057249014,4.575538725628214,3.8775751912103513,1.8948927961816748,0.12153907539784889,1.0,synthetic
